Timestamp,Target_ID,Distance,T_PosX,T_PosY,T_PosZ,T_VelX,T_VelY,T_VelZ,T_AccX,T_AccY,T_AccZ,Pred_PosX,Pred_PosY,Pred_PosZ,Best_Time,Drag_K,Bullet_Speed,Bullet_Mass,Bullet_CD,Bullet_Caliber,My_PosX,My_PosY,My_PosZ,My_VelX,My_VelY,My_VelZ
1773538302.02509,1644244944,3323.56568,4774.33252,754.66998,444.34338,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4662.46272,752.38531,734.77945,2.31364,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.03682,1644244944,3321.37908,4773.23682,754.65497,447.25580,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4661.44001,752.37115,737.49656,2.31207,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.04971,1644244944,3321.37908,4773.23682,754.65497,447.25580,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4661.43594,752.37001,737.49745,2.31207,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.06128,1644244944,3319.19542,4772.14111,754.63977,450.16461,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4660.41355,752.35579,740.21116,2.31051,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.07303,1644244944,3319.19542,4772.14111,754.63977,450.16461,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4660.40987,752.35476,740.21197,2.31051,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.08477,1644244944,3317.04732,4771.06250,754.62463,453.02783,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4659.40367,752.34067,742.88323,2.30897,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.09836,1644244944,3314.91987,4769.99316,754.60944,455.86450,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4658.40619,752.32655,745.52979,2.30746,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.10943,1644244944,3314.91987,4769.99316,754.60944,455.86450,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4658.40303,752.32566,745.53048,2.30745,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.12188,1644244944,3312.80726,4768.93018,754.59418,458.68228,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4657.41169,752.31156,748.15944,2.30595,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.13303,1644244944,3312.80726,4768.93018,754.59418,458.68228,-47.03145,-0.63176,125.11382,-1.22094,-0.32900,0.38496,4657.40883,752.31076,748.16007,2.30594,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.14572,1644244944,3310.69549,4767.86670,754.57874,461.50024,-47.03145,-0.63176,125.11382,0.00000,0.00000,0.00000,4659.36398,753.12126,750.14092,2.30699,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.15755,1644244944,3310.69549,4767.86670,754.57874,461.50024,-47.03145,-0.63176,125.11382,0.00000,0.00000,0.00000,4659.36398,753.12126,750.14092,2.30699,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.16947,1644244944,3308.58127,4766.80078,754.56317,464.32224,-47.03145,-0.63176,125.11382,0.00000,0.00000,0.00000,4658.36901,753.10665,752.77417,2.30548,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.18144,1644244944,3308.58127,4766.80078,754.56317,464.32224,-47.03145,-0.63176,125.11382,0.00000,0.00000,0.00000,4658.36901,753.10665,752.77417,2.30548,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.19277,1644244944,3306.47367,4765.73730,754.54755,467.13675,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4653.90685,752.25553,756.08078,2.30102,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.20542,1644244944,3306.47367,4765.73730,754.54755,467.13675,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4653.90482,752.25504,756.08118,2.30101,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.21753,1644244944,3304.33528,4764.65723,754.53156,469.99350,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4652.89863,752.24053,758.74668,2.29949,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.22949,1644244944,3304.33528,4764.65723,754.53156,469.99350,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4652.89679,752.24009,758.74704,2.29949,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.24095,1644244944,3302.16999,4763.56250,754.51514,472.88736,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4651.87709,752.22522,761.44724,2.29795,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.25353,1644244944,3302.16999,4763.56250,754.51514,472.88736,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4651.87544,752.22482,761.44757,2.29795,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.26590,1644244944,3299.99851,4762.46338,754.49866,475.79034,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4650.85172,752.20994,764.15634,2.29640,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.27725,1644244944,3299.99851,4762.46338,754.49866,475.79034,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4650.85022,752.20959,764.15663,2.29640,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.28942,1644244944,3297.79682,4761.34814,754.48169,478.73553,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4649.81160,752.19428,766.90491,2.29483,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.30147,1644244944,3297.79682,4761.34814,754.48169,478.73553,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4649.81026,752.19396,766.90517,2.29483,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.31355,1644244944,3295.59571,4760.23193,754.46466,481.68091,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4648.77077,752.17863,769.65370,2.29326,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.32502,1644244944,3295.59571,4760.23193,754.46466,481.68091,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4648.76955,752.17834,769.65393,2.29326,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.33695,1644244944,3293.37838,4759.10645,754.44739,484.64944,-47.31295,-0.69716,125.19572,-1.17837,-0.27376,0.34287,4647.72147,752.16281,772.42418,2.29169,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.34914,1644244944,3293.37838,4759.10645,754.44739,484.64944,-47.31295,-0.69716,125.19572,0.00000,0.00000,0.00000,4650.56355,752.84801,771.86690,2.29411,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.36120,1644244944,3291.17312,4757.98584,754.43005,487.60284,-47.31295,-0.69716,125.19572,0.00000,0.00000,0.00000,4649.51726,752.83177,774.62365,2.29254,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.37351,1644244944,3291.17312,4757.98584,754.43005,487.60284,-47.31295,-0.69716,125.19572,0.00000,0.00000,0.00000,4649.51726,752.83177,774.62365,2.29254,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.38570,1644244944,3288.93449,4756.84717,754.41229,490.60233,-47.31295,-0.69716,125.19572,0.00000,0.00000,0.00000,4648.45402,752.81512,777.42354,2.29094,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.39776,1644244944,3288.93449,4756.84717,754.41229,490.60233,-47.31295,-0.69716,125.19572,0.00000,0.00000,0.00000,4648.45402,752.81512,777.42354,2.29094,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.40917,1644244944,3286.71082,4755.71484,754.39453,493.58286,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4644.24461,752.21061,780.74191,2.28672,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.42083,1644244944,3286.71082,4755.71484,754.39453,493.58286,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4644.24389,752.21047,780.74203,2.28672,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.43357,1644244944,3284.49488,4754.58545,754.37677,496.55466,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4643.19230,752.19440,783.51581,2.28515,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.44515,1644244944,3284.49488,4754.58545,754.37677,496.55466,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4643.19165,752.19428,783.51592,2.28515,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.45708,1644244944,3282.28477,4753.45801,754.35889,499.52023,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4642.14185,752.17810,786.28402,2.28358,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.46910,1644244944,3282.28477,4753.45801,754.35889,499.52023,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4642.14127,752.17799,786.28412,2.28358,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.48141,1644244944,3280.05814,4752.32080,754.34082,502.50894,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4641.08234,752.16164,789.07390,2.28199,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.49363,1644244944,3280.05814,4752.32080,754.34082,502.50894,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4641.08181,752.16155,789.07399,2.28199,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.50481,1644244944,3277.82928,4751.18115,754.32257,505.50165,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4640.02056,752.14503,791.86759,2.28041,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.51675,1644244944,3277.82928,4751.18115,754.32257,505.50165,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4640.02008,752.14494,791.86767,2.28041,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.52900,1644244944,3275.57913,4750.02979,754.30402,508.52509,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4638.94790,752.12815,794.69015,2.27881,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.54109,1644244944,3275.57913,4750.02979,754.30402,508.52509,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4638.94747,752.12807,794.69022,2.27881,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.55355,1644244944,3273.35773,4748.89160,754.28564,511.51050,-47.58330,-0.74581,125.26719,-1.06192,-0.19111,0.28071,4637.88748,752.11144,797.47726,2.27724,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.56607,1644244944,3273.35773,4748.89160,754.28564,511.51050,-47.58330,-0.74581,125.26719,0.00000,0.00000,0.00000,4640.43013,752.58565,797.04480,2.27937,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.57745,1644244944,3271.12079,4747.74463,754.26703,514.51898,-47.58330,-0.74581,125.26719,0.00000,0.00000,0.00000,4639.35882,752.56822,799.85409,2.27778,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.58957,1644244944,3271.12079,4747.74463,754.26703,514.51898,-47.58330,-0.74581,125.26719,0.00000,0.00000,0.00000,4639.35882,752.56822,799.85409,2.27778,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.60098,1644244944,3268.85984,4746.58398,754.24811,517.56079,-47.58330,-0.74581,125.26719,0.00000,0.00000,0.00000,4638.27464,752.55050,802.69461,2.27617,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.61348,1644244944,3268.85984,4746.58398,754.24811,517.56079,-47.58330,-0.74581,125.26719,0.00000,0.00000,0.00000,4638.27464,752.55050,802.69461,2.27617,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.62520,1644244944,3266.62428,4745.43506,754.22931,520.56958,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4633.90991,752.06423,805.96625,2.27187,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.63698,1644244944,3266.62428,4745.43506,754.22931,520.56958,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4633.90961,752.06419,805.96629,2.27187,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.64929,1644244944,3264.40407,4744.29297,754.21057,523.55939,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4632.84635,752.04717,808.75798,2.27030,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.66078,1644244944,3264.40407,4744.29297,754.21057,523.55939,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4632.84608,752.04713,808.75802,2.27030,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.67305,1644244944,3262.18497,4743.15039,754.19177,526.54938,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4631.78230,752.03005,811.55003,2.26872,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.68528,1644244944,3262.18497,4743.15039,754.19177,526.54938,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4631.78206,752.03001,811.55006,2.26872,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.69680,1644244944,3259.96371,4742.00537,754.17285,529.54333,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4630.71593,752.01281,814.34588,2.26715,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.70941,1644244944,3259.96371,4742.00537,754.17285,529.54333,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4630.71571,752.01278,814.34591,2.26715,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.72147,1644244944,3257.72372,4740.84961,754.15369,532.56421,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4629.63950,751.99535,817.16701,2.26556,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.73264,1644244944,3257.72372,4740.84961,754.15369,532.56421,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4629.63931,751.99533,817.16704,2.26556,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.74487,1644244944,3255.49106,4739.69629,754.13446,535.57629,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4628.56529,751.97784,819.98004,2.26398,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.75648,1644244944,3255.49106,4739.69629,754.13446,535.57629,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4628.56511,751.97781,819.98006,2.26398,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.76913,1644244944,3253.28413,4738.55518,754.11548,538.55536,-47.86759,-0.78493,125.33376,-1.11856,-0.15393,0.26191,4627.50238,751.96055,822.76238,2.26242,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.78079,1644244944,3253.28413,4738.55518,754.11548,538.55536,-47.86759,-0.78493,125.33376,0.00000,0.00000,0.00000,4630.15258,752.33790,822.39049,2.26460,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.79351,1644244944,3251.08681,4737.41797,754.09644,541.52307,-47.86759,-0.78493,125.33376,0.00000,0.00000,0.00000,4629.08999,752.32008,825.16284,2.26304,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.80512,1644244944,3251.08681,4737.41797,754.09644,541.52307,-47.86759,-0.78493,125.33376,0.00000,0.00000,0.00000,4629.08999,752.32008,825.16284,2.26304,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.81672,1644244944,3248.87885,4736.27393,754.07727,544.50623,-47.86759,-0.78493,125.33376,0.00000,0.00000,0.00000,4628.02091,752.30214,827.94972,2.26147,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.82878,1644244944,3248.87885,4736.27393,754.07727,544.50623,-47.86759,-0.78493,125.33376,0.00000,0.00000,0.00000,4628.02091,752.30214,827.94972,2.26147,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.84160,1644244944,3246.66359,4735.12500,754.05798,547.50092,-48.11439,-0.80851,125.38328,-0.96945,-0.09263,0.19453,4624.14489,752.00777,831.04807,2.25764,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.85312,1644244944,3246.66359,4735.12500,754.05798,547.50092,-48.11439,-0.80851,125.38328,-0.96945,-0.09263,0.19453,4624.14360,752.00765,831.04820,2.25764,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.86475,1644244944,3244.44946,4733.97559,754.03864,550.49579,-48.11439,-0.80851,125.38328,-0.96945,-0.09263,0.19453,4623.07156,751.98975,833.84609,2.25607,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.87647,1644244944,3244.44946,4733.97559,754.03864,550.49579,-48.11439,-0.80851,125.38328,-0.96945,-0.09263,0.19453,4623.09512,751.99207,833.84356,2.25609,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.88915,1644244944,3242.21912,4732.81641,754.01910,553.51373,-48.11439,-0.80851,125.38328,-0.96945,-0.09263,0.19453,4622.01273,751.97389,836.66323,2.25451,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.90090,1644244944,3242.21912,4732.81641,754.01910,553.51373,-48.11439,-0.80851,125.38328,-0.96945,-0.09263,0.19453,4622.03487,751.97608,836.66085,2.25453,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538302.91260,1644244944,3240.01913,4731.67188,753.99982,556.49225,-48.11439,-0.80851,125.38328,-0.96945,-0.09263,0.19453,4620.96505,751.95802,839.44395,2.25297,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
