Timestamp,Target_ID,Distance,T_PosX,T_PosY,T_PosZ,T_VelX,T_VelY,T_VelZ,T_AccX,T_AccY,T_AccZ,Pred_PosX,Pred_PosY,Pred_PosZ,Best_Time,Drag_K,Bullet_Speed,Bullet_Mass,Bullet_CD,Bullet_Caliber,My_PosX,My_PosY,My_PosZ,My_VelX,My_VelY,My_VelZ
1773538307.94901,1644244944,2807.18701,4478.54590,750.85297,1186.76526,-52.01014,-0.33693,125.12843,-0.55793,0.10711,-0.00931,4376.14238,750.39169,1430.66531,1.94932,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538307.96121,1644244944,2805.36285,4477.32617,750.84534,1189.69666,-52.01014,-0.33693,125.12843,-0.55793,0.10711,-0.00931,4374.98699,750.38431,1433.44398,1.94810,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538307.97307,1644244944,2805.36285,4477.32617,750.84534,1189.69666,-52.01014,-0.33693,125.12843,-0.55793,0.10711,-0.00931,4374.98663,750.38438,1433.44394,1.94810,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538307.98537,1644244944,2803.55914,4476.11816,750.83789,1192.59753,-52.01014,-0.33693,125.12843,-0.55793,0.10711,-0.00931,4373.84226,750.37717,1436.19384,1.94689,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538307.99771,1644244944,2803.55914,4476.11816,750.83789,1192.59753,-52.01014,-0.33693,125.12843,0.00000,0.00000,0.00000,4374.82202,750.18169,1436.30054,1.94761,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.00942,1644244944,2801.73931,4474.89795,750.83038,1195.52905,-52.01014,-0.33693,125.12843,0.00000,0.00000,0.00000,4373.66513,750.17459,1439.07971,1.94639,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.02178,1644244944,2801.73931,4474.89795,750.83038,1195.52905,-52.01014,-0.33693,125.12843,0.00000,0.00000,0.00000,4373.66513,750.17459,1439.07971,1.94639,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.03420,1644244944,2799.88541,4473.65283,750.82275,1198.51782,-52.01014,-0.33693,125.12843,0.00000,0.00000,0.00000,4372.48451,750.16738,1441.91333,1.94515,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.04537,1644244944,2799.88541,4473.65283,750.82275,1198.51782,-52.01014,-0.33693,125.12843,0.00000,0.00000,0.00000,4372.48451,750.16738,1441.91333,1.94515,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.05738,1644244944,2798.01594,4472.39551,750.81519,1201.53577,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4370.09188,750.38145,1444.68767,1.94301,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.06969,1644244944,2798.01594,4472.39551,750.81519,1201.53577,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4370.09165,750.38149,1444.68765,1.94301,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.08118,1644244944,2796.18328,4471.16113,750.80780,1204.49780,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4368.92210,750.37432,1447.49649,1.94179,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.09346,1644244944,2796.18328,4471.16113,750.80780,1204.49780,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4368.92189,750.37436,1447.49647,1.94179,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.10494,1644244944,2794.34099,4469.91846,750.80042,1207.47900,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4367.74437,750.36717,1450.32373,1.94056,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.11718,1644244944,2794.34099,4469.91846,750.80042,1207.47900,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4367.74418,750.36721,1450.32371,1.94056,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.12906,1644244944,2792.50523,4468.67822,750.79309,1210.45251,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4366.56888,750.36009,1453.14387,1.93933,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.14084,1644244944,2792.50523,4468.67822,750.79309,1210.45251,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4366.56871,750.36012,1453.14386,1.93933,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.15368,1644244944,2790.67423,4467.43945,750.78589,1213.42224,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4365.39469,750.35311,1455.96069,1.93811,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.16450,1644244944,2790.67423,4467.43945,750.78589,1213.42224,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4365.39454,750.35314,1455.96068,1.93811,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.17741,1644244944,2788.85959,4466.20996,750.77881,1216.36902,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4364.22922,750.34625,1458.75597,1.93690,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.18894,1644244944,2788.85959,4466.20996,750.77881,1216.36902,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4364.22908,750.34628,1458.75596,1.93690,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.20073,1644244944,2787.04693,4464.97998,750.77173,1219.31592,-52.14669,-0.31272,125.13103,-0.53935,0.09560,0.01028,4363.06319,750.33939,1461.55160,1.93569,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.21316,1644244944,2787.04693,4464.97998,750.77173,1219.31592,-52.14669,-0.31272,125.13103,0.00000,0.00000,0.00000,4364.00302,750.16617,1461.61991,1.93639,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.22519,1644244944,2785.20900,4463.73096,750.76465,1222.30737,-52.14669,-0.31272,125.13103,0.00000,0.00000,0.00000,4362.81792,750.15948,1464.45797,1.93516,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.23764,1644244944,2785.20900,4463.73096,750.76465,1222.30737,-52.14669,-0.31272,125.13103,0.00000,0.00000,0.00000,4362.81792,750.15948,1464.45797,1.93516,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.24949,1644244944,2783.36800,4462.47803,750.75763,1225.30774,-52.14669,-0.31272,125.13103,0.00000,0.00000,0.00000,4361.62899,750.15284,1467.30475,1.93394,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.26122,1644244944,2783.36800,4462.47803,750.75763,1225.30774,-52.14669,-0.31272,125.13103,0.00000,0.00000,0.00000,4361.62899,750.15284,1467.30475,1.93394,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.27320,1644244944,2781.51539,4461.21533,750.75055,1228.33093,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4359.22085,750.35495,1470.12655,1.93180,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.28505,1644244944,2781.51539,4461.21533,750.75055,1228.33093,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4359.22076,750.35497,1470.12654,1.93180,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.29724,1644244944,2779.67864,4459.96143,750.74365,1231.33142,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4358.03193,750.34824,1472.97395,1.93058,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.30955,1644244944,2779.67864,4459.96143,750.74365,1231.33142,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4358.03184,750.34825,1472.97394,1.93058,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.32110,1644244944,2777.84672,4458.70898,750.73682,1234.32800,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4356.84429,750.34158,1475.81790,1.92936,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.33365,1644244944,2777.84672,4458.70898,750.73682,1234.32800,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4356.84422,750.34159,1475.81790,1.92936,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.34514,1644244944,2776.00058,4457.44482,750.72998,1237.35132,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4355.64544,750.33492,1478.68745,1.92813,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.35727,1644244944,2776.00058,4457.44482,750.72998,1237.35132,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4355.64537,750.33493,1478.68745,1.92813,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.36979,1644244944,2774.15950,4456.18213,750.72321,1240.36975,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4354.44786,750.32832,1481.55260,1.92691,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.38106,1644244944,2774.15950,4456.18213,750.72321,1240.36975,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4354.44779,750.32833,1481.55260,1.92691,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.39333,1644244944,2772.32476,4454.92188,750.71649,1243.38171,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4353.25248,750.32177,1484.41186,1.92569,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.40556,1644244944,2772.32476,4454.92188,750.71649,1243.38171,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4353.25243,750.32178,1484.41186,1.92569,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.41715,1644244944,2770.49972,4453.66650,750.70984,1246.38220,-52.28579,-0.28965,125.13832,-0.54780,0.09089,0.02870,4352.06163,750.31529,1487.26051,1.92447,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.42924,1644244944,2770.49972,4453.66650,750.70984,1246.38220,-52.28579,-0.28965,125.13832,0.00000,0.00000,0.00000,4353.00648,750.15222,1487.29714,1.92518,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.44173,1644244944,2768.66713,4452.40381,750.70331,1249.39807,-52.28579,-0.28965,125.13832,0.00000,0.00000,0.00000,4351.80748,750.14604,1490.16056,1.92396,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.45340,1644244944,2768.66713,4452.40381,750.70331,1249.39807,-52.28579,-0.28965,125.13832,0.00000,0.00000,0.00000,4351.80748,750.14604,1490.16056,1.92396,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.46581,1644244944,2766.84857,4451.14893,750.69678,1252.39490,-52.28579,-0.28965,125.13832,0.00000,0.00000,0.00000,4350.61578,750.13986,1493.00615,1.92275,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.47709,1644244944,2766.84857,4451.14893,750.69678,1252.39490,-52.28579,-0.28965,125.13832,0.00000,0.00000,0.00000,4350.61578,750.13986,1493.00615,1.92275,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.48939,1644244944,2765.02518,4449.88867,750.69037,1255.40320,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4348.19704,750.33007,1495.85119,1.92062,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.50077,1644244944,2765.02518,4449.88867,750.69037,1255.40320,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4348.19700,750.33008,1495.85119,1.92062,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.51306,1644244944,2763.21361,4448.63477,750.68396,1258.39624,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4347.00730,750.32381,1498.69370,1.91942,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.52531,1644244944,2763.21361,4448.63477,750.68396,1258.39624,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4347.01624,750.32237,1498.69379,1.91943,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.53818,1644244944,2761.40226,4447.37891,750.67761,1261.39197,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4345.82411,750.31624,1501.53905,1.91823,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.54955,1644244944,2761.40226,4447.37891,750.67761,1261.39197,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4345.83250,750.31489,1501.53913,1.91823,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.56094,1644244944,2759.58803,4446.11914,750.67126,1264.39648,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4344.63613,750.30882,1504.39300,1.91703,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.57299,1644244944,2759.58803,4446.11914,750.67126,1264.39648,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4344.64404,750.30755,1504.39307,1.91703,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.58540,1644244944,2757.77598,4444.85889,750.66498,1267.40112,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4343.44674,750.30159,1507.24729,1.91583,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.59830,1644244944,2757.77598,4444.85889,750.66498,1267.40112,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4343.44559,750.30178,1507.24728,1.91583,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.60878,1644244944,2755.97092,4443.60156,750.65881,1270.39819,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4342.25106,750.29592,1510.09457,1.91463,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.62184,1644244944,2755.97092,4443.60156,750.65881,1270.39819,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4342.25003,750.29609,1510.09456,1.91463,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.63375,1644244944,2754.16373,4442.34082,750.65271,1273.40295,-52.42781,-0.26772,125.14983,-0.55839,0.08620,0.04527,4341.05224,750.29028,1512.94942,1.91344,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
1773538308.64511,1644244944,2754.16373,4442.34082,750.65271,1273.40295,-52.42781,-0.26772,125.14983,0.00000,0.00000,0.00000,4341.98620,750.14025,1512.95835,1.91414,0.00007,1500.00000,0.95000,0.80000,0.01600,1795.54749,217.37860,1817.02197,0.00000,0.00000,0.00000
